location,size,total_sqft,bath,price,bhk,price_per_sqft
Ballabgarh,4 Bedroom,1500.0,4.0,110.0,4,7333.333333333333
Ballabgarh,3 BHK,1215.0,2.0,50.0,3,4115.22633744856
Ballabgarh,2 BHK,1152.0,2.0,53.5,2,4644.097222222223
Ballabgarh,2 BHK,1027.0,2.0,43.0,2,4186.952288218111
Ballabgarh,2 BHK,1092.0,2.0,44.0,2,4029.3040293040294
Ballabgarh,2 BHK,1027.0,2.0,43.0,2,4186.952288218111
Ballabgarh,2 BHK,1092.0,2.0,44.0,2,4029.3040293040294
Ballabgarh,2 BHK,1143.0,2.0,55.0,2,4811.898512685914
Ballabgarh,3 BHK,1455.0,2.0,60.0,3,4123.711340206186
Ballabgarh,3 BHK,1293.0,2.0,85.0,3,6573.859242072699
Ballabgarh,2 BHK,1024.0,2.0,44.0,2,4296.875
Ballabgarh,3 BHK,1570.0,2.0,65.94,3,4200.0
Ballabgarh,3 BHK,1600.0,3.0,79.0,3,4937.5
Ballabgarh,2 BHK,1027.0,2.0,42.0,2,4089.581304771178
Ballabgarh,2 BHK,1076.0,2.0,50.0,2,4646.840148698885
Ballabgarh,3 BHK,1293.0,2.0,80.0,3,6187.161639597834
Ballabgarh,2 BHK,1030.0,2.0,75.0,2,7281.553398058252
Ballabgarh,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
Ballabgarh,3 BHK,1700.0,3.0,125.0,3,7352.941176470588
Ballabgarh,2 BHK,1084.0,2.0,53.0,2,4889.29889298893
Ballabgarh,2 BHK,1300.0,2.0,56.0,2,4307.692307692308
Ballabgarh,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
Ballabgarh,3 BHK,1245.0,2.0,60.0,3,4819.277108433735
Ballabgarh,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
Ballabgarh,2 BHK,1110.0,2.0,46.0,2,4144.144144144144
Ballabgarh,4 BHK,2100.0,3.0,114.0,4,5428.571428571428
Ballabgarh,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
Ballabgarh,1 BHK,720.0,1.0,33.0,1,4583.333333333333
Ballabgarh,2 BHK,1027.0,2.0,44.0,2,4284.323271665044
Ballabgarh,2 BHK,1162.0,2.0,52.0,2,4475.043029259897
Ballabgarh,2 BHK,1041.0,2.0,53.0,2,5091.258405379443
Ballabgarh,3 BHK,1535.0,3.0,83.0,3,5407.166123778502
Ballabgarh,3 BHK,1535.0,3.0,85.0,3,5537.459283387622
Ballabgarh,3 BHK,1535.0,3.0,78.0,3,5081.4332247557
Ballabgarh,3 BHK,1535.0,3.0,86.0,3,5602.605863192182
Ballabgarh,3 BHK,1564.0,2.0,92.0,3,5882.35294117647
Ballabgarh,3 BHK,1364.0,2.0,46.38,3,3400.293255131965
Ballabgarh,2 BHK,1238.0,2.0,55.0,2,4442.64943457189
Ballabgarh,3 BHK,1335.0,3.0,89.0,3,6666.666666666667
Ballabgarh,1 BHK,703.0,1.0,52.0,1,7396.870554765292
Ballabgarh,3 BHK,1535.0,3.0,86.0,3,5602.605863192182
Ballabgarh,3 BHK,1532.0,3.0,83.0,3,5417.754569190601
Ballabgarh,2 BHK,1113.0,2.0,50.0,2,4492.36298292902
Ballabgarh,3 BHK,1465.0,2.0,49.81,3,3400.0
Ballabgarh,2 BHK,1185.0,2.0,50.0,2,4219.4092827004215
Ballabgarh,3 BHK,1664.0,3.0,68.0,3,4086.5384615384614
Ballabgarh,1 BHK,1400.0,1.0,285.0,1,20357.14285714286
Ballabgarh,3 BHK,1656.0,3.0,80.0,3,4830.917874396136
Ballabgarh,3 BHK,1656.0,3.0,75.0,3,4528.985507246377
Ballabgarh,9 Bedroom,1150.0,9.0,140.0,9,12173.91304347826
Ballabgarh,2 BHK,1215.0,2.0,45.0,2,3703.703703703704
Ballabgarh,2 BHK,812.0,2.0,38.25,2,4710.591133004926
Ballabgarh,2 BHK,1547.0,2.0,103.0,2,6658.047834518423
Ballabgarh,2 BHK,1336.0,2.0,86.0,2,6437.125748502994
Ballabgarh,3 BHK,1919.0,3.0,121.0,3,6305.367378843148
Ballabgarh,2 BHK,1464.0,3.0,56.0,2,3825.136612021858
Ballabgarh,3 BHK,1535.0,3.0,85.0,3,5537.459283387622
Ballabgarh,3 BHK,1850.0,3.0,120.0,3,6486.486486486487
Ballabgarh,2 BHK,940.0,2.0,69.57,2,7401.063829787233
Ballabgarh,2 BHK,1215.0,2.0,44.96,2,3700.411522633745
Ballabgarh,2 BHK,1164.0,2.0,75.0,2,6443.298969072165
Ballabgarh,4 Bedroom,3850.0,6.0,205.0,4,5324.675324675325
Ballabgarh,2 BHK,1183.0,2.0,79.54,2,6723.584108199494
Ballabgarh,3 BHK,1850.0,3.0,110.0,3,5945.945945945946
Ballabgarh,3 BHK,1320.0,2.0,50.0,3,3787.878787878788
Ballabgarh,2 BHK,1183.0,2.0,79.54,2,6723.584108199494
Ballabgarh,2 BHK,1200.0,2.0,44.4,2,3700.0
Ballabgarh,3 BHK,1432.0,2.0,61.11,3,4267.458100558659
Ballabgarh,2 BHK,1310.0,2.0,53.0,2,4045.8015267175574
Ballabgarh,3 BHK,1464.0,3.0,46.0,3,3142.0765027322404
Ballabgarh,3 BHK,1464.0,3.0,56.0,3,3825.136612021858
Ballabgarh,3 BHK,1464.0,3.0,56.0,3,3825.136612021858
Ballabgarh,3 BHK,1464.0,3.0,56.0,3,3825.136612021858
Ballabgarh,3 BHK,1464.0,3.0,56.0,3,3825.136612021858
Ballabgarh,3 BHK,1464.0,3.0,56.0,3,3825.136612021858
Ballabgarh,2 BHK,1464.0,2.0,56.0,2,3825.136612021858
Ballabgarh,3 BHK,1464.0,3.0,56.0,3,3825.136612021858
Ballabgarh,3 BHK,1464.0,3.0,56.0,3,3825.136612021858
Ballabgarh,3 BHK,1445.0,3.0,64.0,3,4429.065743944637
Ballabgarh,2 BHK,1060.0,2.0,60.0,2,5660.377358490566
Ballabgarh,2 BHK,1480.0,2.0,65.0,2,4391.891891891892
Ballabgarh,3 BHK,2200.0,4.0,350.0,3,15909.09090909091
Ballabgarh,3 BHK,2000.0,3.0,207.0,3,10350.0
Ballabgarh,4 Bedroom,2700.0,6.0,675.0,4,25000.0
Ballabgarh,2 BHK,1150.0,2.0,250.0,2,21739.130434782608
Ballabgarh,4 Bedroom,3500.0,5.0,800.0,4,22857.14285714286
Ballabgarh,2 BHK,1200.0,2.0,75.0,2,6250.0
Ballabgarh,2 BHK,1240.0,2.0,52.6,2,4241.935483870968
Ballabgarh,3 BHK,1488.0,2.0,60.0,3,4032.2580645161293
Ballabgarh,3 BHK,1488.0,2.0,65.0,3,4368.279569892473
Ballabgarh,3 BHK,1486.0,2.0,65.0,3,4374.158815612383
Ballabgarh,5 Bedroom,600.0,3.0,85.0,5,14166.666666666666
Ballabgarh,7 Bedroom,800.0,7.0,105.0,7,13125.0
Ballabgarh,4 Bedroom,2000.0,4.0,139.0,4,6950.0
Ballabgarh,3 Bedroom,600.0,3.0,98.0,3,16333.333333333334
Ballabgarh,5 Bedroom,1270.0,4.0,128.0,5,10078.740157480315
Ballabgarh,2 BHK,1000.0,2.0,48.5,2,4850.0
Ballabgarh,2 BHK,1000.0,2.0,58.0,2,5800.0
Ballabgarh,2 BHK,1000.0,2.0,36.0,2,3600.0
Ballabgarh,6 Bedroom,610.0,4.0,95.0,6,15573.77049180328
Ballabgarh,7 Bedroom,2400.0,7.0,125.0,7,5208.333333333333
Ballabgarh,4 Bedroom,2600.0,4.0,325.0,4,12500.0
Ballabgarh,6 Bedroom,600.0,6.0,100.0,6,16666.666666666668
Ballabgarh,2 Bedroom,800.0,1.0,90.0,2,11250.0
Ballabgarh,3 Bedroom,2400.0,2.0,125.0,3,5208.333333333333
Ballabgarh,6 Bedroom,510.0,4.0,70.0,6,13725.490196078432
Ballabgarh,3 BHK,1310.0,2.0,70.0,3,5343.511450381679
Ballabgarh,4 Bedroom,623.0,4.0,75.0,4,12038.52327447833
Ballabgarh,4 Bedroom,600.0,2.0,72.0,4,12000.0
Ballabgarh,1 Bedroom,850.0,1.0,78.0,1,9176.470588235294
Ballabgarh,4 Bedroom,2600.0,4.0,300.0,4,11538.461538461539
Ballabgarh,7 Bedroom,3200.0,7.0,150.0,7,4687.5
Ballabgarh,3 BHK,1310.0,2.0,85.0,3,6488.5496183206105
Ballabgarh,4 BHK,2450.0,3.0,110.0,4,4489.7959183673465
Ballabgarh,7 BHK,2040.0,4.0,123.0,7,6029.411764705882
Ballabgarh,2 Bedroom,600.0,2.0,72.0,2,12000.0
Ballabgarh,7 Bedroom,3100.0,7.0,145.0,7,4677.419354838709
Ballabgarh,2 BHK,1200.0,2.0,29.0,2,2416.6666666666665
Ballabgarh,7 Bedroom,3000.0,4.0,400.0,7,13333.333333333334
Ballabgarh,3 Bedroom,1200.0,3.0,75.0,3,6250.0
Ballabgarh,2 BHK,1081.0,2.0,60.0,2,5550.416281221092
Ballabgarh,5 Bedroom,1200.0,4.0,85.0,5,7083.333333333333
Ballabgarh,4 Bedroom,3750.0,4.0,190.0,4,5066.666666666667
Ballabgarh,6 Bedroom,1200.0,4.0,135.0,6,11250.0
Ballabgarh,2 BHK,1180.0,2.0,50.0,2,4237.28813559322
Ballabgarh,3 BHK,1410.0,2.0,43.71,3,3100.0
Ballabgarh,6 Bedroom,1200.0,5.0,150.0,6,12500.0
Ballabgarh,3 BHK,1724.0,3.0,125.0,3,7250.580046403712
Ballabgarh,2 BHK,1030.0,2.0,49.0,2,4757.281553398058
Ballabgarh,2 BHK,735.0,2.0,57.99,2,7889.7959183673465
Ballabgarh,2 BHK,1047.0,2.0,82.0,2,7831.900668576886
Ballabgarh,3 BHK,1397.0,3.0,105.0,3,7516.1059413027915
Ballabgarh,2 BHK,1291.0,2.0,49.0,2,3795.5073586367157
Ballabgarh,3 BHK,1724.0,3.0,127.0,3,7366.589327146172
Ballabgarh,2 BHK,1010.0,2.0,49.27,2,4878.217821782178
Ballabgarh,3 BHK,1397.0,3.0,110.0,3,7874.0157480314965
Ballabgarh,1 BHK,2400.0,1.0,650.0,1,27083.333333333332
Ballabgarh,3 BHK,1397.0,3.0,104.0,3,7444.523979957051
Ballabgarh,3 BHK,1397.0,3.0,108.0,3,7730.851825340014
Ballabgarh,3 BHK,1920.0,3.0,150.0,3,7812.5
Ballabgarh,3 BHK,1397.0,3.0,105.0,3,7516.1059413027915
Ballabgarh,3 BHK,1800.0,3.0,80.0,3,4444.444444444444
Ballabgarh,3 BHK,1724.0,3.0,124.0,3,7192.5754060324825
Ballabgarh,2 BHK,1047.0,2.0,84.0,2,8022.9226361031515
Ballabgarh,2 BHK,1047.0,2.0,83.0,2,7927.411652340019
Ballabgarh,4 Bedroom,7000.0,4.0,550.0,4,7857.142857142857
Ballabgarh,3 BHK,2075.0,3.0,115.0,3,5542.168674698795
Ballabgarh,2 BHK,1120.0,2.0,53.76,2,4800.0
Ballabgarh,2 BHK,1047.0,2.0,82.62,2,7891.117478510028
Ballabgarh,2 BHK,1047.0,2.0,91.0,2,8691.499522445081
Ballabgarh,3 BHK,1724.0,3.0,146.0,3,8468.677494199535
Ballabgarh,4 Bedroom,2500.0,5.0,350.0,4,14000.0
Ballabgarh,3 Bedroom,1600.0,3.0,170.0,3,10625.0
Ballabgarh,3 BHK,1496.0,2.0,78.0,3,5213.903743315508
Ballabgarh,3 BHK,1724.0,3.0,125.0,3,7250.580046403712
Ballabgarh,2 BHK,1010.0,2.0,48.27,2,4779.207920792079
Ballabgarh,2 BHK,1047.0,2.0,89.0,2,8500.477554918816
Ballabgarh,4 Bedroom,2500.0,5.0,245.0,4,9800.0
Ballabgarh,3 BHK,1397.0,3.0,105.0,3,7516.1059413027915
Ballabgarh,3 BHK,1800.0,3.0,110.0,3,6111.111111111111
Ballabgarh,2 BHK,1047.0,2.0,72.0,2,6876.790830945559
Ballabgarh,2 BHK,1260.0,2.0,58.0,2,4603.174603174603
Ballabgarh,4 Bedroom,3092.0,4.0,230.0,4,7438.551099611902
Ballabgarh,2 BHK,1065.0,2.0,70.0,2,6572.769953051643
Ballabgarh,3 BHK,1724.0,3.0,146.0,3,8468.677494199535
Ballabgarh,3 BHK,1500.0,3.0,50.0,3,3333.3333333333335
Ballabgarh,2 BHK,1047.0,2.0,91.0,2,8691.499522445081
Ballabgarh,3 BHK,1724.0,3.0,128.0,3,7424.593967517401
Ballabgarh,4 Bedroom,1500.0,4.0,235.0,4,15666.666666666666
Ballabgarh,2 BHK,1315.0,2.0,74.0,2,5627.376425855513
Ballabgarh,3 Bedroom,2100.0,3.0,150.0,3,7142.857142857143
Ballabgarh,3 BHK,1724.0,3.0,125.0,3,7250.580046403712
Ballabgarh,3 BHK,1724.0,3.0,140.0,3,8120.649651972158
Ballabgarh,2 BHK,1175.0,2.0,65.0,2,5531.914893617021
Ballabgarh,2 Bedroom,1280.0,2.0,69.0,2,5390.625
Ballabgarh,2 BHK,1505.0,2.0,90.0,2,5980.066445182724
Ballabgarh,3 BHK,2600.0,3.0,140.0,3,5384.615384615385
Ballabgarh,3 BHK,2065.0,3.0,130.0,3,6295.399515738499
Ballabgarh,3 BHK,1800.0,3.0,95.0,3,5277.777777777777
Ballabgarh,3 BHK,1477.0,2.0,75.0,3,5077.860528097495
Ballabgarh,7 Bedroom,1400.0,7.0,218.0,7,15571.42857142857
Ballabgarh,4 Bedroom,450.0,3.0,53.0,4,11777.777777777777
Ballabgarh,1 Bedroom,800.0,1.0,52.0,1,6500.0
Ballabgarh,3 Bedroom,1200.0,3.0,70.0,3,5833.333333333333
Ballabgarh,1 Bedroom,1200.0,1.0,69.0,1,5750.0
Ballabgarh,4 Bedroom,600.0,4.0,77.0,4,12833.333333333334
Ballabgarh,3 Bedroom,2200.0,4.0,160.0,3,7272.727272727273
Ballabgarh,7 Bedroom,1650.0,9.0,345.0,7,20909.090909090908
Ballabgarh,1 BHK,450.0,1.0,25.0,1,5555.555555555556
Ballabgarh,3 BHK,1540.0,3.0,150.0,3,9740.25974025974
Ballabgarh,2 BHK,1375.0,2.0,45.0,2,3272.7272727272725
Ballabgarh,4 Bedroom,1200.0,4.0,110.0,4,9166.666666666666
Ballabgarh,3 Bedroom,1200.0,3.0,99.0,3,8250.0
Ballabgarh,1 BHK,1200.0,1.0,48.0,1,4000.0
Ballabgarh,3 Bedroom,1200.0,2.0,150.0,3,12500.0
Ballabgarh,5 Bedroom,2800.0,5.0,125.0,5,4464.285714285715
Ballabgarh,3 Bedroom,1200.0,3.0,130.0,3,10833.333333333334
Ballabgarh,4 Bedroom,1260.0,4.0,150.0,4,11904.761904761905
Ballabgarh,1 Bedroom,1200.0,1.0,125.0,1,10416.666666666666
Ballabgarh,2 Bedroom,1200.0,2.0,75.0,2,6250.0
Ballabgarh,1 BHK,1500.0,1.0,60.0,1,4000.0
Ballabgarh,1 Bedroom,620.0,2.0,48.0,1,7741.935483870968
Ballabgarh,8 Bedroom,1800.0,8.0,110.0,8,6111.111111111111
Ballabgarh,5 Bedroom,1800.0,5.0,70.0,5,3888.8888888888887
Ballabgarh,7 Bedroom,1590.0,9.0,132.0,7,8301.88679245283
Ballabgarh,2 BHK,780.0,2.0,35.0,2,4487.179487179487
Ballabgarh,2 BHK,750.0,2.0,28.0,2,3733.3333333333335
Ballabgarh,2 BHK,780.0,2.0,31.0,2,3974.358974358974
Ballabgarh,1 BHK,600.0,1.0,22.8,1,3800.0
Ballabgarh,9 Bedroom,4500.0,9.0,166.0,9,3688.8888888888887
Ballabgarh,7 Bedroom,1500.0,6.0,210.0,7,14000.0
Ballabgarh,5 Bedroom,1280.0,3.0,250.0,5,19531.25
Ballabgarh,9 Bedroom,900.0,10.0,170.0,9,18888.88888888889
Ballabgarh,3 BHK,1390.0,3.0,120.0,3,8633.093525179856
Ballabgarh,4 Bedroom,600.0,5.0,85.0,4,14166.666666666666
Ballabgarh,6 Bedroom,1200.0,4.0,115.0,6,9583.333333333334
Ballabgarh,3 BHK,1800.0,3.0,120.0,3,6666.666666666667
Ballabgarh,3 BHK,3000.0,3.0,265.0,3,8833.333333333334
Ballabgarh,2 BHK,1185.0,2.0,75.0,2,6329.113924050633
Ballabgarh,3 BHK,1600.0,2.0,108.0,3,6750.0
Ballabgarh,3 BHK,1680.0,3.0,150.0,3,8928.57142857143
Ballabgarh,2 BHK,1180.0,2.0,75.0,2,6355.932203389831
Ballabgarh,2 BHK,1172.0,2.0,82.0,2,6996.587030716723
Ballabgarh,3 BHK,1750.0,3.0,150.0,3,8571.42857142857
Ballabgarh,2 BHK,1179.0,2.0,75.0,2,6361.323155216285
Ballabgarh,2 BHK,1149.0,2.0,75.0,2,6527.415143603133
Ballabgarh,2 BHK,1336.0,2.0,100.0,2,7485.029940119761
Ballabgarh,2 BHK,1175.0,2.0,75.0,2,6382.978723404255
Ballabgarh,2 BHK,1190.0,2.0,75.0,2,6302.5210084033615
Ballabgarh,2 BHK,1200.0,2.0,75.0,2,6250.0
Ballabgarh,2 BHK,1200.0,2.0,75.0,2,6250.0
Ballabgarh,3 BHK,1656.0,3.0,150.0,3,9057.971014492754
Ballabgarh,2 BHK,1165.0,2.0,75.0,2,6437.768240343347
Ballabgarh,2 BHK,1145.0,2.0,75.0,2,6550.218340611354
Ballabgarh,3 BHK,1695.0,3.0,150.0,3,8849.557522123894
Ballabgarh,2 BHK,1300.0,2.0,70.0,2,5384.615384615385
Ballabgarh,3 BHK,1569.0,3.0,150.0,3,9560.229445506691
Ballabgarh,3 BHK,1649.0,3.0,150.0,3,9096.422073984233
Ballabgarh,2 BHK,1395.0,2.0,75.0,2,5376.344086021505
Ballabgarh,3 BHK,1500.0,3.0,104.0,3,6933.333333333333
Ballabgarh,3 BHK,1700.0,3.0,150.0,3,8823.529411764706
Ballabgarh,2 BHK,1210.0,2.0,75.0,2,6198.347107438017
Ballabgarh,3 BHK,3050.0,2.0,90.0,3,2950.8196721311474
Ballabgarh,2 BHK,1169.0,2.0,75.0,2,6415.739948674081
Ballabgarh,2 BHK,1200.0,2.0,75.0,2,6250.0
Ballabgarh,2 BHK,1172.0,2.0,75.0,2,6399.317406143345
Ballabgarh,2 BHK,1172.0,2.0,75.0,2,6399.317406143345
Ballabgarh,3 BHK,1720.0,3.0,150.0,3,8720.93023255814
Ballabgarh,2 BHK,1180.0,2.0,75.0,2,6355.932203389831
Ballabgarh,2 BHK,1200.0,2.0,83.0,2,6916.666666666667
Ballabgarh,2 BHK,1200.0,2.0,80.0,2,6666.666666666667
Ballabgarh,3 BHK,1615.0,3.0,150.0,3,9287.925696594428
Ballabgarh,2 BHK,1195.0,2.0,75.0,2,6276.150627615063
Ballabgarh,2 BHK,1200.0,2.0,80.0,2,6666.666666666667
Ballabgarh,4 BHK,2000.0,4.0,75.5,4,3775.0
Ballabgarh,2 Bedroom,1350.0,2.0,110.0,2,8148.148148148148
Ballabgarh,2 Bedroom,1200.0,2.0,75.0,2,6250.0
Ballabgarh,2 Bedroom,1225.0,2.0,65.0,2,5306.122448979592
Ballabgarh,8 Bedroom,3500.0,6.0,120.0,8,3428.5714285714284
Ballabgarh,2 BHK,856.0,2.0,48.0,2,5607.476635514019
Ballabgarh,3 Bedroom,2400.0,2.0,185.0,3,7708.333333333333
Ballabgarh,4 BHK,3675.0,4.0,367.0,4,9986.394557823129
Ballabgarh,3 BHK,2777.29,5.0,650.0,3,23404.10976167415
Ballabgarh,3 BHK,2777.29,5.0,649.0,3,23368.10343896388
Ballabgarh,3 BHK,912.0,2.0,70.0,3,7675.438596491228
Ballabgarh,2 BHK,1355.0,2.0,115.0,2,8487.084870848708
Ballabgarh,2 BHK,2031.0,2.0,200.0,2,9847.365829640572
Ballabgarh,3 BHK,1431.0,3.0,65.0,3,4542.278127183788
Ballabgarh,3 BHK,1780.0,3.0,100.0,3,5617.9775280898875
Ballabgarh,3 BHK,1535.0,3.0,72.0,3,4690.553745928339
Ballabgarh,3 BHK,1545.0,3.0,65.0,3,4207.119741100324
Ballabgarh,3 BHK,2500.0,3.0,425.0,3,17000.0
Ballabgarh,2 BHK,1000.0,2.0,150.0,2,15000.0
Ballabgarh,2 BHK,985.0,2.0,156.0,2,15837.56345177665
Ballabgarh,3 BHK,1919.0,3.0,300.0,3,15633.142261594581
Ballabgarh,3 BHK,6729.0,4.0,900.0,3,13374.944271065537
Ballabgarh,3 BHK,1614.0,3.0,110.0,3,6815.365551425031
Ballabgarh,2 BHK,1140.0,2.0,76.0,2,6666.666666666667
Ballabgarh,3 Bedroom,3100.0,3.0,250.0,3,8064.5161290322585
Ballabgarh,3 Bedroom,1892.0,3.0,200.0,3,10570.824524312897
Ballabgarh,4 Bedroom,1584.0,3.0,145.0,4,9154.040404040405
Ballabgarh,3 BHK,1600.0,3.0,65.0,3,4062.5
Ballabgarh,2 BHK,1043.0,2.0,55.0,2,5273.250239693192
Ballabgarh,2 BHK,1184.0,2.0,69.0,2,5827.7027027027025
Ballabgarh,1 BHK,665.0,1.0,32.0,1,4812.0300751879695
New Industrial Town,2 BHK,1250.0,2.0,48.5,2,3880.0
New Industrial Town,3 BHK,1400.0,2.0,80.0,3,5714.285714285715
New Industrial Town,2 BHK,1184.0,2.0,62.0,2,5236.486486486487
New Industrial Town,8 Bedroom,2400.0,8.0,250.0,8,10416.666666666666
New Industrial Town,2 BHK,1200.0,2.0,47.0,2,3916.6666666666665
New Industrial Town,2 BHK,1200.0,2.0,75.0,2,6250.0
New Industrial Town,2 BHK,1000.0,2.0,49.5,2,4950.0
New Industrial Town,2 BHK,1200.0,2.0,115.0,2,9583.333333333334
New Industrial Town,3 BHK,1521.0,3.0,95.0,3,6245.890861275477
New Industrial Town,3 BHK,1511.0,3.0,95.0,3,6287.22700198544
New Industrial Town,3 BHK,1683.0,3.0,109.0,3,6476.5300059417705
New Industrial Town,3 BHK,1519.0,3.0,93.0,3,6122.448979591837
New Industrial Town,3 BHK,1521.0,3.0,94.99,3,6245.233399079553
New Industrial Town,3 BHK,1687.0,3.0,127.0,3,7528.156490812093
New Industrial Town,3 BHK,1893.0,3.0,140.0,3,7395.66825145272
New Industrial Town,3 BHK,1530.0,2.0,90.0,3,5882.35294117647
New Industrial Town,3 BHK,1682.0,3.0,120.0,3,7134.36385255648
New Industrial Town,3 BHK,1521.0,3.0,94.71,3,6226.824457593689
New Industrial Town,3 BHK,1893.0,3.0,130.0,3,6867.406233491812
New Industrial Town,3 BHK,1705.0,3.0,110.0,3,6451.612903225807
New Industrial Town,4 BHK,2245.0,4.0,154.0,4,6859.688195991092
New Industrial Town,3 BHK,1682.0,3.0,113.0,3,6718.192627824019
New Industrial Town,3 BHK,1682.0,3.0,114.0,3,6777.645659928657
New Industrial Town,3 BHK,1506.0,3.0,95.0,3,6308.100929614874
New Industrial Town,3 BHK,1683.0,3.0,140.0,3,8318.478906714201
New Industrial Town,3 BHK,1683.0,3.0,110.0,3,6535.9477124183
New Industrial Town,3 BHK,1684.0,3.0,120.0,3,7125.890736342043
New Industrial Town,4 BHK,2236.0,4.0,153.0,4,6842.57602862254
New Industrial Town,3 BHK,1894.0,4.0,114.0,3,6019.007391763464
New Industrial Town,4 BHK,2240.0,4.0,160.0,4,7142.857142857143
New Industrial Town,3 BHK,1768.0,3.0,81.31,3,4598.981900452489
New Industrial Town,2 Bedroom,1350.0,2.0,80.0,2,5925.925925925926
New Industrial Town,6 Bedroom,600.0,7.0,63.0,6,10500.0
New Industrial Town,2 BHK,1203.0,2.0,59.86,2,4975.893599334996
New Industrial Town,2 BHK,800.0,2.0,55.0,2,6875.0
New Industrial Town,1 BHK,450.0,1.0,60.0,1,13333.333333333334
New Industrial Town,7 Bedroom,1280.0,5.0,150.0,7,11718.75
New Industrial Town,4 Bedroom,360.0,4.0,37.0,4,10277.777777777777
New Industrial Town,3 Bedroom,760.0,4.0,95.0,3,12500.0
New Industrial Town,2 BHK,1035.0,2.0,55.0,2,5314.009661835748
New Industrial Town,4 BHK,3750.0,3.0,550.0,4,14666.666666666666
New Industrial Town,3 BHK,1950.0,3.0,90.0,3,4615.384615384615
New Industrial Town,2 BHK,1250.0,2.0,55.0,2,4400.0
New Industrial Town,6 Bedroom,2400.0,6.0,245.0,6,10208.333333333334
New Industrial Town,6 BHK,900.0,5.0,100.0,6,11111.111111111111
New Industrial Town,5 BHK,900.0,5.0,135.0,5,15000.0
New Industrial Town,2 BHK,1250.0,2.0,200.0,2,16000.0
New Industrial Town,2 Bedroom,1200.0,2.0,34.0,2,2833.3333333333335
New Industrial Town,4 Bedroom,612.0,3.0,47.0,4,7679.738562091503
New Industrial Town,2 Bedroom,1000.0,2.0,35.0,2,3500.0
New Industrial Town,3 BHK,1250.0,3.0,39.0,3,3120.0
New Industrial Town,4 Bedroom,910.0,4.0,140.0,4,15384.615384615385
New Industrial Town,3 BHK,1250.0,3.0,43.0,3,3440.0
New Industrial Town,3 Bedroom,800.0,2.0,80.0,3,10000.0
New Industrial Town,1 Bedroom,400.0,1.0,75.0,1,18750.0
New Industrial Town,3 BHK,1250.0,3.0,39.5,3,3160.0
New Industrial Town,2 BHK,1165.0,2.0,45.0,2,3862.6609442060085
New Industrial Town,6 Bedroom,3600.0,6.0,141.0,6,3916.6666666666665
New Industrial Town,2 BHK,1116.0,2.0,50.0,2,4480.286738351255
New Industrial Town,3 BHK,1282.0,2.0,49.0,3,3822.1528861154447
New Industrial Town,2 BHK,884.0,2.0,41.1,2,4649.321266968326
New Industrial Town,2 BHK,1005.0,2.0,55.78,2,5550.248756218905
New Industrial Town,2 BHK,1000.0,2.0,46.5,2,4650.0
New Industrial Town,4 Bedroom,1500.0,2.0,93.0,4,6200.0
New Industrial Town,2 Bedroom,1350.0,1.0,100.0,2,7407.407407407408
New Industrial Town,3 BHK,1322.0,2.0,58.82,3,4449.3192133131615
New Industrial Town,2 BHK,1345.0,2.0,55.0,2,4089.2193308550186
New Industrial Town,1 Bedroom,440.0,1.0,35.0,1,7954.545454545455
New Industrial Town,4 Bedroom,1200.0,4.0,130.0,4,10833.333333333334
New Industrial Town,2 BHK,600.0,1.0,22.0,2,3666.6666666666665
New Industrial Town,3 BHK,1191.0,2.0,55.38,3,4649.8740554156175
New Industrial Town,5 Bedroom,5000.0,6.0,360.0,5,7200.0
New Industrial Town,2 BHK,1116.0,2.0,51.89,2,4649.641577060932
New Industrial Town,3 BHK,1052.0,2.0,60.0,3,5703.42205323194
New Industrial Town,3 Bedroom,1200.0,3.0,98.0,3,8166.666666666667
New Industrial Town,2 BHK,750.0,2.0,27.0,2,3600.0
New Industrial Town,2 BHK,940.0,2.0,50.0,2,5319.148936170212
New Industrial Town,3 BHK,1318.0,2.0,68.0,3,5159.332321699545
New Industrial Town,4 Bedroom,800.0,4.0,60.0,4,7500.0
New Industrial Town,5 Bedroom,1200.0,4.0,130.0,5,10833.333333333334
New Industrial Town,3 BHK,1187.0,2.0,55.195,3,4649.957877000842
New Industrial Town,2 BHK,884.0,2.0,48.0,2,5429.864253393665
New Industrial Town,2 BHK,1451.0,2.0,90.0,2,6202.618883528601
New Industrial Town,2 BHK,1225.0,2.0,48.0,2,3918.3673469387754
New Industrial Town,3 BHK,1720.0,3.0,78.0,3,4534.883720930233
New Industrial Town,2 BHK,1150.0,2.0,52.0,2,4521.739130434783
New Industrial Town,2 BHK,1250.0,2.0,52.0,2,4160.0
New Industrial Town,2 BHK,1192.0,2.0,75.0,2,6291.946308724832
New Industrial Town,2 BHK,1260.0,2.0,57.6,2,4571.428571428572
New Industrial Town,4 Bedroom,3555.0,4.0,230.0,4,6469.760900140647
New Industrial Town,1 BHK,730.0,1.0,35.0,1,4794.520547945205
New Industrial Town,5 Bedroom,3295.0,4.0,260.0,5,7890.743550834598
New Industrial Town,2 BHK,1058.0,2.0,85.0,2,8034.026465028355
